transaction_year,transaction_month,transaction_day,line,station_name,station_number,town,longitude,latitude,passage_cnt,passanger_cnt,date
2025,7,27,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2703,1260,2025-07-27
2025,7,23,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1887,896,2025-07-23
2025,1,17,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1661,1004,2025-01-17
2025,4,8,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2280,1067,2025-04-08
2025,3,24,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,1792,1160,2025-03-24
2025,9,6,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1954,838,2025-09-06
2025,7,6,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2865,1648,2025-07-06
2025,1,26,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2980,1583,2025-01-26
2025,6,29,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,214,29,2025-06-29
2025,2,28,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1827,981,2025-02-28
2025,4,29,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,551,176,2025-04-29
2025,11,6,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1892,914,2025-11-06
2025,8,11,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2255,1153,2025-08-11
2025,5,18,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2939,1469,2025-05-18
2025,6,2,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2337,1446,2025-06-02
2025,11,29,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2098,787,2025-11-29
2025,2,27,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1771,967,2025-02-27
2025,5,21,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2072,1116,2025-05-21
2025,12,25,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2072,1116,2025-12-25
2025,10,31,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2389,1024,2025-10-31
2025,3,7,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1750,894,2025-03-07
2025,10,1,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2064,1076,2025-10-01
2025,5,3,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2678,1253,2025-05-03
2025,9,18,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2873,1252,2025-09-18
2025,3,2,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1676,933,2025-03-02
2025,8,7,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2321,1152,2025-08-07
2025,9,4,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2886,1535,2025-09-04
2025,2,23,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1970,1035,2025-02-23
2025,7,16,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2728,1467,2025-07-16
2025,3,23,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2469,1516,2025-03-23
2025,1,28,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2563,1552,2025-01-28
2025,7,5,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,3013,1685,2025-07-05
2025,10,25,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,3186,1239,2025-10-25
2025,2,24,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1405,777,2025-02-24
2025,7,20,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,3038,1577,2025-07-20
2025,8,12,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2359,1047,2025-08-12
2025,10,16,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2759,1169,2025-10-16
2025,8,14,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2825,1457,2025-08-14
2025,9,30,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2113,967,2025-09-30
2025,8,21,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2579,1238,2025-08-21
2025,5,19,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,3035,1838,2025-05-19
2025,11,17,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2097,1203,2025-11-17
2025,8,31,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2503,1230,2025-08-31
2025,7,3,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2942,1703,2025-07-03
2025,3,28,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,1932,1014,2025-03-28
2025,11,9,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2511,1226,2025-11-09
2025,10,7,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2349,1065,2025-10-07
2025,8,3,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,3037,1515,2025-08-03
2025,1,16,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1254,692,2025-01-16
2025,7,20,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2669,1287,2025-07-20
2025,6,25,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2233,1235,2025-06-25
2025,1,12,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,1699,931,2025-01-12
2025,3,20,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1211,479,2025-03-20
2025,10,19,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2707,1285,2025-10-19
2025,8,5,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2237,1163,2025-08-05
2025,5,17,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2011,781,2025-05-17
2025,3,17,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,1655,1183,2025-03-17
2025,11,15,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2609,1376,2025-11-15
2025,8,16,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,3017,1526,2025-08-16
2025,10,12,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2402,1186,2025-10-12
2025,4,11,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2418,1147,2025-04-11
2025,3,22,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2536,1535,2025-03-22
2025,11,15,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2441,1233,2025-11-15
2025,8,21,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2880,1489,2025-08-21
2025,8,31,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2886,1446,2025-08-31
2025,3,22,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1853,1049,2025-03-22
2025,6,12,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2396,1177,2025-06-12
2025,2,8,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,1519,882,2025-02-08
2025,7,24,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2390,1074,2025-07-24
2025,2,1,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2608,1442,2025-02-01
2025,2,22,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1833,894,2025-02-22
2025,12,11,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1569,838,2025-12-11
2025,4,28,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,762,334,2025-04-28
2025,12,13,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2495,1374,2025-12-13
2025,12,18,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1612,895,2025-12-18
2025,3,27,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1660,806,2025-03-27
2025,12,15,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1296,794,2025-12-15
2025,10,17,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2352,1052,2025-10-17
2025,5,6,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2291,1131,2025-05-06
2025,5,24,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2511,1293,2025-05-24
2025,12,12,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1631,983,2025-12-12
2025,3,12,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1545,941,2025-03-12
2025,12,8,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1268,584,2025-12-08
2025,10,2,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2374,935,2025-10-02
2025,3,21,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1582,805,2025-03-21
2025,4,2,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2363,1311,2025-04-02
2025,9,2,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2684,1427,2025-09-02
2025,6,25,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2776,1543,2025-06-25
2025,9,26,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2794,1357,2025-09-26
2025,8,3,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2571,1347,2025-08-03
2025,6,28,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,3203,1723,2025-06-28
2025,12,16,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,1854,1164,2025-12-16
2025,7,1,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2215,1229,2025-07-01
2025,6,1,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2537,1371,2025-06-01
2025,5,11,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2600,1282,2025-05-11
2025,12,31,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2185,914,2025-12-31
2025,3,24,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1255,702,2025-03-24
2025,4,26,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2574,1163,2025-04-26
2025,3,31,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2590,1439,2025-03-31
2025,5,20,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2210,1143,2025-05-20
2025,5,26,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,1780,872,2025-05-26
2025,11,14,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2840,1410,2025-11-14
2025,8,13,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2743,1417,2025-08-13
2025,2,20,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,1518,739,2025-02-20
2025,12,21,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2568,1494,2025-12-21
2025,7,16,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2235,1148,2025-07-16
2025,7,7,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2074,1116,2025-07-07
2025,3,19,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,889,430,2025-03-19
2025,4,11,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1801,815,2025-04-11
2025,5,27,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2612,1530,2025-05-27
2025,8,27,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2769,1570,2025-08-27
2025,7,13,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2833,1610,2025-07-13
2025,4,7,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,779,430,2025-04-07
2025,8,10,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2798,1357,2025-08-10
2025,3,3,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,799,469,2025-03-03
2025,1,19,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2681,1443,2025-01-19
2025,9,17,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2665,1433,2025-09-17
2025,5,30,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2952,1453,2025-05-30
2025,8,10,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,3002,1609,2025-08-10
2025,12,9,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,1528,931,2025-12-09
2025,8,24,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,3058,1432,2025-08-24
2025,2,7,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,1248,508,2025-02-07
2025,6,10,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1566,635,2025-06-10
2025,3,13,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2239,1456,2025-03-13
2025,7,26,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,3037,1552,2025-07-26
2025,6,30,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2332,1267,2025-06-30
2025,4,1,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2865,1635,2025-04-01
2025,9,7,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2772,1557,2025-09-07
2025,1,23,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2329,1254,2025-01-23
2025,12,22,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1309,624,2025-12-22
2025,4,10,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2290,831,2025-04-10
2025,9,27,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1289,432,2025-09-27
2025,6,17,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2090,1079,2025-06-17
2025,9,21,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2610,1221,2025-09-21
2025,7,5,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2465,1317,2025-07-05
2025,11,20,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2570,1356,2025-11-20
2025,3,16,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2607,1593,2025-03-16
2025,9,19,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,3108,1461,2025-09-19
2025,12,26,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2106,841,2025-12-26
2025,10,13,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2711,1352,2025-10-13
2025,9,11,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2594,1149,2025-09-11
2025,8,30,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,3088,1580,2025-08-30
2025,1,26,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2647,1339,2025-01-26
2025,4,16,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2604,1501,2025-04-16
2025,6,20,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2858,1539,2025-06-20
2025,9,16,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2558,1488,2025-09-16
2025,2,13,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2366,1391,2025-02-13
2025,9,13,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2699,1237,2025-09-13
2025,12,31,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1866,727,2025-12-31
2025,9,14,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2811,1453,2025-09-14
2025,10,11,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2300,979,2025-10-11
2025,10,27,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,1763,779,2025-10-27
2025,5,1,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,324,94,2025-05-01
2025,9,18,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2618,1069,2025-09-18
2025,5,5,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2546,1535,2025-05-05
2025,2,2,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2269,1277,2025-02-02
2025,5,16,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2333,955,2025-05-16
2025,10,14,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2279,951,2025-10-14
2025,2,7,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1155,395,2025-02-07
2025,9,23,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2313,1106,2025-09-23
2025,4,13,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2749,1327,2025-04-13
2025,8,28,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2369,1180,2025-08-28
2025,9,13,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,3069,1512,2025-09-13
2025,11,13,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2342,1234,2025-11-13
2025,9,3,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2438,1278,2025-09-03
2025,8,16,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2756,1328,2025-08-16
2025,6,12,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2855,1586,2025-06-12
2025,4,3,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2606,1231,2025-04-03
2025,10,16,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2287,888,2025-10-16
2025,8,1,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2849,1466,2025-08-01
2025,9,26,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2204,997,2025-09-26
2025,2,2,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2493,1479,2025-02-02
2025,2,21,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1583,723,2025-02-21
2025,12,16,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1606,895,2025-12-16
2025,1,5,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2063,1071,2025-01-05
2025,9,19,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2548,1172,2025-09-19
2025,12,26,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2542,1117,2025-12-26
2025,4,22,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2845,1452,2025-04-22
2025,2,12,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,959,493,2025-02-12
2025,12,24,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2062,1175,2025-12-24
2025,7,2,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2126,1213,2025-07-02
2025,4,26,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2986,1422,2025-04-26
2025,12,17,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1541,880,2025-12-17
2025,6,3,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2108,1276,2025-06-03
2025,9,5,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,3043,1565,2025-09-05
2025,1,22,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1833,1039,2025-01-22
2025,4,18,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2633,1096,2025-04-18
2025,4,19,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,3082,1312,2025-04-19
2025,1,25,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2545,1176,2025-01-25
2025,10,10,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,3034,1385,2025-10-10
2025,8,15,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,572,110,2025-08-15
2025,1,14,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1186,581,2025-01-14
2025,11,12,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2642,1459,2025-11-12
2025,3,31,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2703,1540,2025-03-31
2025,12,24,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1665,831,2025-12-24
2025,4,4,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2750,1341,2025-04-04
2025,7,3,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2485,1381,2025-07-03
2025,11,19,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1845,937,2025-11-19
2025,1,14,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,1341,720,2025-01-14
2025,5,16,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2994,1297,2025-05-16
2025,3,25,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1483,802,2025-03-25
2025,4,15,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2143,1070,2025-04-15
2025,9,28,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2682,1411,2025-09-28
2025,7,4,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2338,1249,2025-07-04
2025,7,26,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2418,1191,2025-07-26
2025,6,24,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2353,1149,2025-06-24
2025,3,14,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1796,1043,2025-03-14
2025,11,19,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2324,1360,2025-11-19
2025,6,28,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2564,1349,2025-06-28
2025,12,4,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,1979,1209,2025-12-04
2025,7,25,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2382,1095,2025-07-25
2025,1,16,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,1465,857,2025-01-16
2025,7,17,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2282,1105,2025-07-17
2025,5,14,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1827,1034,2025-05-14
2025,12,30,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2374,950,2025-12-30
2025,12,29,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2307,1107,2025-12-29
2025,7,27,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,3105,1553,2025-07-27
2025,7,9,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1848,955,2025-07-09
2025,12,6,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2713,1473,2025-12-06
2025,2,24,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,1723,1038,2025-02-24
2025,6,4,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2058,996,2025-06-04
2025,10,28,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2484,1270,2025-10-28
2025,7,25,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2868,1431,2025-07-25
2025,12,18,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,1869,1192,2025-12-18
2025,10,6,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2864,1680,2025-10-06
2025,3,17,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1162,764,2025-03-17
2025,10,27,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,1485,600,2025-10-27
2025,9,12,TF2-TELEFERIK EYUP PIYERLOTI,Eyüp,,EyüpSultan,,,2984,1421,2025-09-12
2025,10,23,TF2-TELEFERIK EYUP PIYERLOTI,Pierloti,,EyüpSultan,,,2272,953,2025-10-23
